"Step","polar-music-6 - train/loss","polar-music-6 - train/loss__MIN","polar-music-6 - train/loss__MAX"
"24978","0.4703","0.4703","0.4703"
"24982","1.5893","1.5893","1.5893"
"24984","0.2599","0.2599","0.2599"
"24991","1.019","1.019","1.019"
"24993","0.7595","0.7595","0.7595"
"24995","0.7124","0.7124","0.7124"
"24997","0.371","0.371","0.371"
"24999","0.7449","0.7449","0.7449"
"25000","0.2443","0.2443","0.2443"
"25001","0.2443","0.2443","0.2443"
"25006","0.7008","0.7008","0.7008"
"25010","0.2265","0.2265","0.2265"
"25014","0.1334","0.1334","0.1334"
"25015","0.1334","0.1334","0.1334"
"25017","0.4518","0.4518","0.4518"
"25019","0.1113","0.1113","0.1113"
"25023","0.2756","0.2756","0.2756"
"25043","0.2273","0.2273","0.2273"
"25046","1.1862","1.1862","1.1862"
"25050","0.7391","0.7391","0.7391"
"25055","1.2425","1.2425","1.2425"
"25058","0.3056","0.3056","0.3056"
"25059","0.3056","0.3056","0.3056"
"25060","0.7259","0.7259","0.7259"
"25061","0.7259","0.7259","0.7259"
"25063","0.5947","0.5947","0.5947"
"25064","0.5842","0.5842","0.5842"
"25065","0.5842","0.5842","0.5842"
"25066","0.3751","0.3751","0.3751"
"25068","0.2638","0.2638","0.2638"
"25075","0.4712","0.4712","0.4712"
"25081","0.8178","0.8178","0.8178"
"25082","0.8493","0.8493","0.8493"
"25083","0.8493","0.8493","0.8493"
"25088","1.1484","1.1484","1.1484"
"25094","0.6492","0.6492","0.6492"
"25097","0.3334","0.3334","0.3334"
"25098","0.3696","0.3696","0.3696"
"25099","0.3696","0.3696","0.3696"
"25104","0.1318","0.1318","0.1318"
"25105","0.1318","0.1318","0.1318"
"25108","0.2375","0.2375","0.2375"
"25115","0.8485","0.8485","0.8485"
"25118","0.6558","0.6558","0.6558"
"25121","0.2538","0.2538","0.2538"
"25126","0.5073","0.5073","0.5073"
"25129","0.8158","0.8158","0.8158"
"25132","0.6484","0.6484","0.6484"
"25133","0.6484","0.6484","0.6484"
"25135","0.1286","0.1286","0.1286"
"25137","0.5085","0.5085","0.5085"
"25138","0.5798","0.5798","0.5798"
"25139","0.5798","0.5798","0.5798"
"25148","0.6775","0.6775","0.6775"
"25150","0.4768","0.4768","0.4768"
"25156","0.0815","0.0815","0.0815"
"25157","0.0815","0.0815","0.0815"
"25161","1.0097","1.0097","1.0097"
"25166","0.5704","0.5704","0.5704"
"25169","0.2054","0.2054","0.2054"
"25171","0.6676","0.6676","0.6676"
"25172","0.6115","0.6115","0.6115"
"25176","0.6493","0.6493","0.6493"
"25177","0.6493","0.6493","0.6493"
"25179","0.7441","0.7441","0.7441"
"25184","0.4443","0.4443","0.4443"
"25186","0.1805","0.1805","0.1805"
"25187","0.1805","0.1805","0.1805"
"25191","0.1917","0.1917","0.1917"
"25192","0.7942","0.7942","0.7942"
"25193","0.7942","0.7942","0.7942"
"25195","0.5853","0.5853","0.5853"
"25196","0.3415","0.3415","0.3415"
"25197","0.3415","0.3415","0.3415"
"25199","0.3684","0.3684","0.3684"
"25201","0.3735","0.3735","0.3735"
"25203","0.6282","0.6282","0.6282"
"25205","1.006","1.006","1.006"
"25206","0.3173","0.3173","0.3173"
"25208","0.1922","0.1922","0.1922"
"25209","0.1922","0.1922","0.1922"
"25213","0.5573","0.5573","0.5573"
"25218","0.6089","0.6089","0.6089"
"25222","0.9131","0.9131","0.9131"
"25225","0.6842","0.6842","0.6842"
"25227","1.1154","1.1154","1.1154"
"25233","1.2085","1.2085","1.2085"
"25238","0.1123","0.1123","0.1123"
"25239","0.1123","0.1123","0.1123"
"25240","0.9364","0.9364","0.9364"
"25248","0.481","0.481","0.481"
"25252","0.1345","0.1345","0.1345"
"25253","0.1345","0.1345","0.1345"
"25254","0.9179","0.9179","0.9179"
"25260","0.5703","0.5703","0.5703"
"25262","0.2168","0.2168","0.2168"
"25265","0.7714","0.7714","0.7714"
"25267","0.1571","0.1571","0.1571"
"25269","1.229","1.229","1.229"
"25277","1.2659","1.2659","1.2659"
"25278","0.1507","0.1507","0.1507"
"25287","0.3159","0.3159","0.3159"
"25288","0.3647","0.3647","0.3647"
"25294","0.7348","0.7348","0.7348"
"25298","1.2735","1.2735","1.2735"
"25299","1.2735","1.2735","1.2735"
"25300","0.7388","0.7388","0.7388"
"25310","1.3523","1.3523","1.3523"
"25316","1.0186","1.0186","1.0186"
"25317","1.0186","1.0186","1.0186"
"25319","0.55","0.55","0.55"
"25321","0.3883","0.3883","0.3883"
"25323","0.7787","0.7787","0.7787"
"25326","0.503","0.503","0.503"
"25328","1.1074","1.1074","1.1074"
"25330","1.2618","1.2618","1.2618"
"25331","1.2618","1.2618","1.2618"
"25332","0.3876","0.3876","0.3876"
"25335","0.6105","0.6105","0.6105"
"25342","0.5459","0.5459","0.5459"
"25343","0.5459","0.5459","0.5459"
"25344","0.8268","0.8268","0.8268"
"25348","0.7318","0.7318","0.7318"
"25352","0.7567","0.7567","0.7567"
"25356","1.0748","1.0748","1.0748"
"25361","0.3539","0.3539","0.3539"
"25367","0.6321","0.6321","0.6321"
"25368","0.3665","0.3665","0.3665"
"25369","0.3665","0.3665","0.3665"
"25375","0.977","0.977","0.977"
"25376","0.066","0.066","0.066"
"25379","1.152","1.152","1.152"
"25380","0.4821","0.4821","0.4821"
"25383","0.4002","0.4002","0.4002"
"25385","0.3523","0.3523","0.3523"
"25387","0.4914","0.4914","0.4914"
"25389","0.6935","0.6935","0.6935"
"25390","0.4328","0.4328","0.4328"
"25395","0.9268","0.9268","0.9268"
"25397","0.3486","0.3486","0.3486"
"25398","0.416","0.416","0.416"
"25399","0.416","0.416","0.416"
"25402","0.2835","0.2835","0.2835"
"25403","0.2835","0.2835","0.2835"
"25404","0.9726","0.9726","0.9726"
"25405","0.9726","0.9726","0.9726"
"25410","0.5488","0.5488","0.5488"
"25411","0.5488","0.5488","0.5488"
"25413","0.1393","0.1393","0.1393"
"25414","1.1952","1.1952","1.1952"
"25415","1.1952","1.1952","1.1952"
"25417","0.9468","0.9468","0.9468"
"25419","0.3667","0.3667","0.3667"
"25421","0.1764","0.1764","0.1764"
"25422","0.6734","0.6734","0.6734"
"25425","0.3929","0.3929","0.3929"
"25430","0.7269","0.7269","0.7269"
"25436","1.1316","1.1316","1.1316"
"25437","1.1316","1.1316","1.1316"
"25440","0.9144","0.9144","0.9144"
"25441","0.9144","0.9144","0.9144"
"25443","0.2081","0.2081","0.2081"
"25444","0.1931","0.1931","0.1931"
"25450","0.5836","0.5836","0.5836"
"25454","0.6778","0.6778","0.6778"
"25462","0.4648","0.4648","0.4648"
"25465","1.0349","1.0349","1.0349"
"25470","0.8439","0.8439","0.8439"
"25473","0.9644","0.9644","0.9644"
"25478","1.3052","1.3052","1.3052"
"25484","0.2038","0.2038","0.2038"
"25485","0.2038","0.2038","0.2038"
"25488","0.9709","0.9709","0.9709"
"25490","0.4108","0.4108","0.4108"
"25491","0.4108","0.4108","0.4108"
"25493","1.3285","1.3285","1.3285"
"25494","0.6744","0.6744","0.6744"
"25501","1.0652","1.0652","1.0652"
"25503","0.7142","0.7142","0.7142"
"25504","1.1467","1.1467","1.1467"
"25506","0.1769","0.1769","0.1769"
"25507","0.1769","0.1769","0.1769"
"25508","0.8663","0.8663","0.8663"
"25510","0.2093","0.2093","0.2093"
"25512","0.3109","0.3109","0.3109"
"25515","1.2749","1.2749","1.2749"
"25524","0.2464","0.2464","0.2464"
"25528","0.2944","0.2944","0.2944"
"25532","0.5853","0.5853","0.5853"
"25535","0.96","0.96","0.96"
"25538","0.5559","0.5559","0.5559"
"25543","0.3803","0.3803","0.3803"
"25544","0.6756","0.6756","0.6756"
"25545","0.6756","0.6756","0.6756"
"25550","0.2357","0.2357","0.2357"
"25551","0.2357","0.2357","0.2357"
"25554","0.6656","0.6656","0.6656"
"25555","0.6656","0.6656","0.6656"
"25557","0.447","0.447","0.447"
"25558","1.7939","1.7939","1.7939"
"25559","1.7939","1.7939","1.7939"
"25561","0.3861","0.3861","0.3861"
"25562","0.6149","0.6149","0.6149"
"25563","0.6149","0.6149","0.6149"
"25570","0.4895","0.4895","0.4895"
"25574","0.6251","0.6251","0.6251"
"25578","0.7544","0.7544","0.7544"
"25581","0.3736","0.3736","0.3736"
"25582","0.2074","0.2074","0.2074"
"25585","0.1296","0.1296","0.1296"
"25588","0.087","0.087","0.087"
"25590","0.4761","0.4761","0.4761"
"25591","0.4761","0.4761","0.4761"
"25594","0.2252","0.2252","0.2252"
"25607","0.2193","0.2193","0.2193"
"25609","0.2753","0.2753","0.2753"
"25610","0.7355","0.7355","0.7355"
"25614","1.2142","1.2142","1.2142"
"25617","0.4857","0.4857","0.4857"
"25619","1.2476","1.2476","1.2476"
"25621","0.4137","0.4137","0.4137"
"25623","0.3072","0.3072","0.3072"
"25627","0.8853","0.8853","0.8853"
"25629","0.5448","0.5448","0.5448"
"25630","0.2904","0.2904","0.2904"
"25640","0.3908","0.3908","0.3908"
"25644","0.3781","0.3781","0.3781"
"25645","0.3781","0.3781","0.3781"
"25648","0.7098","0.7098","0.7098"
"25649","0.7098","0.7098","0.7098"
"25650","1.0296","1.0296","1.0296"
"25655","0.2186","0.2186","0.2186"
"25657","0.2287","0.2287","0.2287"
"25661","0.2065","0.2065","0.2065"
"25667","0.6248","0.6248","0.6248"
"25668","0.3448","0.3448","0.3448"
"25669","0.3448","0.3448","0.3448"
"25672","1.2424","1.2424","1.2424"
"25674","0.7859","0.7859","0.7859"
"25677","1.3722","1.3722","1.3722"
"25678","0.974","0.974","0.974"
"25679","0.974","0.974","0.974"
"25680","1.355","1.355","1.355"
"25690","0.7622","0.7622","0.7622"
"25692","0.224","0.224","0.224"
"25696","0.8319","0.8319","0.8319"
"25697","0.8319","0.8319","0.8319"
"25698","0.2937","0.2937","0.2937"
"25699","0.2937","0.2937","0.2937"
"25702","0.3257","0.3257","0.3257"
"25703","0.3257","0.3257","0.3257"
"25707","0.5601","0.5601","0.5601"
"25708","0.6056","0.6056","0.6056"
"25711","0.7467","0.7467","0.7467"
"25727","0.6207","0.6207","0.6207"
"25728","0.1844","0.1844","0.1844"
"25731","0.7383","0.7383","0.7383"
"25733","0.8033","0.8033","0.8033"
"25739","0.3978","0.3978","0.3978"
"25740","0.6611","0.6611","0.6611"
"25743","0.5463","0.5463","0.5463"
"25744","1.0089","1.0089","1.0089"
"25755","0.7644","0.7644","0.7644"
"25757","1.1779","1.1779","1.1779"
"25762","0.1416","0.1416","0.1416"
"25764","0.7665","0.7665","0.7665"
"25766","0.8795","0.8795","0.8795"
"25769","0.7828","0.7828","0.7828"
"25779","0.5812","0.5812","0.5812"
"25784","0.663","0.663","0.663"
"25793","0.4914","0.4914","0.4914"
"25795","0.2112","0.2112","0.2112"
"25797","1.3921","1.3921","1.3921"
"25798","1.0836","1.0836","1.0836"
"25799","1.0836","1.0836","1.0836"
"25800","0.1336","0.1336","0.1336"
"25805","1.0887","1.0887","1.0887"
"25808","0.4508","0.4508","0.4508"
"25812","0.7836","0.7836","0.7836"
"25814","0.352","0.352","0.352"
"25815","0.352","0.352","0.352"
"25817","0.779","0.779","0.779"
"25818","0.5783","0.5783","0.5783"
"25824","0.3423","0.3423","0.3423"
"25826","0.3522","0.3522","0.3522"
"25830","0.4889","0.4889","0.4889"
"25832","0.336","0.336","0.336"
"25834","0.1477","0.1477","0.1477"
"25835","0.1477","0.1477","0.1477"
"25838","0.2862","0.2862","0.2862"
"25842","0.3236","0.3236","0.3236"
"25844","0.4891","0.4891","0.4891"
"25845","0.4891","0.4891","0.4891"
"25849","0.2279","0.2279","0.2279"
"25853","0.1454","0.1454","0.1454"
"25857","0.4953","0.4953","0.4953"
"25860","0.314","0.314","0.314"
"25866","0.339","0.339","0.339"
"25869","1.1244","1.1244","1.1244"
"25870","0.302","0.302","0.302"
"25873","1.1538","1.1538","1.1538"
"25875","1.0357","1.0357","1.0357"
"25876","0.7201","0.7201","0.7201"
"25879","0.5712","0.5712","0.5712"
"25882","0.9752","0.9752","0.9752"
"25887","0.7851","0.7851","0.7851"
"25888","0.492","0.492","0.492"
"25893","0.2602","0.2602","0.2602"
"25894","0.9864","0.9864","0.9864"
"25896","0.6679","0.6679","0.6679"
"25897","0.6679","0.6679","0.6679"
"25900","0.1607","0.1607","0.1607"
"25901","0.1607","0.1607","0.1607"
"25902","0.1391","0.1391","0.1391"
"25906","0.6267","0.6267","0.6267"
"25908","0.1956","0.1956","0.1956"
"25910","0.3371","0.3371","0.3371"
"25924","0.4137","0.4137","0.4137"
"25929","1.0957","1.0957","1.0957"
"25931","0.5509","0.5509","0.5509"
"25941","1.3758","1.3758","1.3758"
"25944","0.8197","0.8197","0.8197"
"25951","1.4332","1.4332","1.4332"
"25955","0.3578","0.3578","0.3578"
"25957","1.0548","1.0548","1.0548"
"25959","0.3471","0.3471","0.3471"
"25961","0.7633","0.7633","0.7633"
"25962","0.3053","0.3053","0.3053"
"25966","0.5467","0.5467","0.5467"
"25967","0.5467","0.5467","0.5467"
"25968","0.2947","0.2947","0.2947"
"25969","0.2947","0.2947","0.2947"
"25973","1.2657","1.2657","1.2657"
"25977","0.3059","0.3059","0.3059"
"25982","0.7165","0.7165","0.7165"
"25986","1.0625","1.0625","1.0625"
"25987","1.0625","1.0625","1.0625"
"25988","0.2744","0.2744","0.2744"
"25989","0.2744","0.2744","0.2744"
"25994","0.1761","0.1761","0.1761"
"25995","0.1761","0.1761","0.1761"
"25997","0.5267","0.5267","0.5267"
"26000","0.3806","0.3806","0.3806"
"26002","0.5579","0.5579","0.5579"
"26006","0.5936","0.5936","0.5936"
"26009","0.3463","0.3463","0.3463"
"26014","0.7396","0.7396","0.7396"
"26015","0.7396","0.7396","0.7396"
"26018","0.5323","0.5323","0.5323"
"26021","0.7843","0.7843","0.7843"
"26023","0.0727","0.0727","0.0727"
"26028","0.4368","0.4368","0.4368"
"26029","0.4368","0.4368","0.4368"
"26030","0.5621","0.5621","0.5621"
"26036","0.0288","0.0288","0.0288"
"26039","1.3483","1.3483","1.3483"
"26042","0.1735","0.1735","0.1735"
"26044","0.2671","0.2671","0.2671"
"26049","0.3046","0.3046","0.3046"
"26052","0.5294","0.5294","0.5294"
"26056","0.3661","0.3661","0.3661"
"26057","0.3661","0.3661","0.3661"
"26059","1.2543","1.2543","1.2543"
"26060","0.5334","0.5334","0.5334"
"26064","1.4214","1.4214","1.4214"
"26065","1.4214","1.4214","1.4214"
"26067","0.254","0.254","0.254"
"26072","0.7833","0.7833","0.7833"
"26073","0.7833","0.7833","0.7833"
"26078","0.6415","0.6415","0.6415"
"26079","0.6415","0.6415","0.6415"
"26082","0.7885","0.7885","0.7885"
"26084","0.7576","0.7576","0.7576"
"26085","0.7576","0.7576","0.7576"
"26094","0.7628","0.7628","0.7628"
"26100","0.0918","0.0918","0.0918"
"26101","0.0918","0.0918","0.0918"
"26102","1.1696","1.1696","1.1696"
"26103","1.1696","1.1696","1.1696"
"26105","0.3057","0.3057","0.3057"
"26106","0.3188","0.3188","0.3188"
"26110","0.6338","0.6338","0.6338"
"26111","0.6338","0.6338","0.6338"
"26113","0.274","0.274","0.274"
"26132","0.7236","0.7236","0.7236"
"26135","1.3164","1.3164","1.3164"
"26137","0.8111","0.8111","0.8111"
"26140","0.697","0.697","0.697"
"26141","0.697","0.697","0.697"
"26145","0.6002","0.6002","0.6002"
"26147","0.6156","0.6156","0.6156"
"26155","1.2321","1.2321","1.2321"
"26157","0.8968","0.8968","0.8968"
"26161","0.4678","0.4678","0.4678"
"26162","0.3531","0.3531","0.3531"
"26163","0.3531","0.3531","0.3531"
"26165","0.3294","0.3294","0.3294"
"26166","1.2691","1.2691","1.2691"
"26167","1.2691","1.2691","1.2691"
"26170","0.6597","0.6597","0.6597"
"26173","1.7019","1.7019","1.7019"
"26176","0.3673","0.3673","0.3673"
"26177","0.3673","0.3673","0.3673"
"26184","1.6472","1.6472","1.6472"
"26185","1.6472","1.6472","1.6472"
"26188","0.4245","0.4245","0.4245"
"26190","0.7014","0.7014","0.7014"
"26191","0.7014","0.7014","0.7014"
"26199","0.2904","0.2904","0.2904"
"26202","1.2035","1.2035","1.2035"
"26203","1.2035","1.2035","1.2035"
"26204","1.0704","1.0704","1.0704"
"26205","1.0704","1.0704","1.0704"
"26208","0.8792","0.8792","0.8792"
"26209","0.8792","0.8792","0.8792"
"26214","0.2898","0.2898","0.2898"
"26216","0.6754","0.6754","0.6754"
"26217","0.6754","0.6754","0.6754"
"26223","0.6162","0.6162","0.6162"
"26224","0.9915","0.9915","0.9915"
"26225","0.9915","0.9915","0.9915"
"26228","0.9682","0.9682","0.9682"
"26236","0.3697","0.3697","0.3697"
"26237","0.3697","0.3697","0.3697"
"26238","0.5959","0.5959","0.5959"
"26241","1.577","1.577","1.577"
"26243","0.4321","0.4321","0.4321"
"26247","1.4741","1.4741","1.4741"
"26254","2.0015","2.0015","2.0015"
"26257","0.4037","0.4037","0.4037"
"26259","0.0632","0.0632","0.0632"
"26261","0.3536","0.3536","0.3536"
"26263","0.9042","0.9042","0.9042"
"26267","0.3702","0.3702","0.3702"
"26270","0.1277","0.1277","0.1277"
"26271","0.1277","0.1277","0.1277"
"26275","0.4217","0.4217","0.4217"
"26276","0.7684","0.7684","0.7684"
"26278","0.7522","0.7522","0.7522"
"26283","0.4316","0.4316","0.4316"
"26288","0.6068","0.6068","0.6068"
"26291","1.0707","1.0707","1.0707"
"26294","0.6705","0.6705","0.6705"
"26295","0.6705","0.6705","0.6705"
"26299","0.4527","0.4527","0.4527"
"26301","0.7832","0.7832","0.7832"
"26302","0.2676","0.2676","0.2676"
"26303","0.2676","0.2676","0.2676"
"26305","1.3342","1.3342","1.3342"
"26309","0.3818","0.3818","0.3818"
"26311","0.4182","0.4182","0.4182"
"26313","0.9976","0.9976","0.9976"
"26315","0.7579","0.7579","0.7579"
"26317","0.16","0.16","0.16"
"26320","0.8238","0.8238","0.8238"
"26321","0.8238","0.8238","0.8238"
"26323","0.8539","0.8539","0.8539"
"26329","0.6941","0.6941","0.6941"
"26331","0.2289","0.2289","0.2289"
"26332","0.3518","0.3518","0.3518"
"26333","0.3518","0.3518","0.3518"
"26338","0.5901","0.5901","0.5901"
"26339","0.5901","0.5901","0.5901"
"26343","0.2944","0.2944","0.2944"
"26348","0.9078","0.9078","0.9078"
"26352","0.8824","0.8824","0.8824"
"26354","0.2856","0.2856","0.2856"
"26356","0.9713","0.9713","0.9713"
"26357","0.9713","0.9713","0.9713"
"26360","0.9969","0.9969","0.9969"
"26362","0.3817","0.3817","0.3817"
"26364","0.3846","0.3846","0.3846"
"26365","0.3846","0.3846","0.3846"
"26370","0.9795","0.9795","0.9795"
"26372","0.4708","0.4708","0.4708"
"26373","0.4708","0.4708","0.4708"
"26376","0.3176","0.3176","0.3176"
"26379","0.3525","0.3525","0.3525"
"26381","0.8187","0.8187","0.8187"
"26384","0.4852","0.4852","0.4852"
"26386","1.9828","1.9828","1.9828"
"26389","0.7742","0.7742","0.7742"
"26392","0.5077","0.5077","0.5077"
"26393","0.5077","0.5077","0.5077"
"26394","0.4118","0.4118","0.4118"
"26395","0.4118","0.4118","0.4118"
"26397","0.5316","0.5316","0.5316"
"26398","0.6369","0.6369","0.6369"
"26400","1.1412","1.1412","1.1412"
"26403","0.6045","0.6045","0.6045"
"26405","0.4179","0.4179","0.4179"
"26408","0.2956","0.2956","0.2956"
"26415","0.2851","0.2851","0.2851"
"26418","1.3559","1.3559","1.3559"
"26428","0.3489","0.3489","0.3489"
"26434","1.3512","1.3512","1.3512"
"26435","1.3512","1.3512","1.3512"
"26442","0.3078","0.3078","0.3078"
"26443","0.3078","0.3078","0.3078"
"26444","0.5492","0.5492","0.5492"
"26451","0.4026","0.4026","0.4026"
"26452","1.2875","1.2875","1.2875"
"26453","1.2875","1.2875","1.2875"
"26461","0.1782","0.1782","0.1782"
"26463","0.7353","0.7353","0.7353"
"26465","0.2713","0.2713","0.2713"
"26468","0.1269","0.1269","0.1269"
"26470","0.5158","0.5158","0.5158"
"26472","0.9868","0.9868","0.9868"
"26474","0.6334","0.6334","0.6334"
"26481","0.1801","0.1801","0.1801"
"26484","0.7351","0.7351","0.7351"
"26487","0.7497","0.7497","0.7497"
"26488","0.1229","0.1229","0.1229"
"26489","0.1229","0.1229","0.1229"
"26491","1.0479","1.0479","1.0479"
"26497","0.2913","0.2913","0.2913"
"26506","0.1408","0.1408","0.1408"
"26509","0.7155","0.7155","0.7155"
"26521","0.6003","0.6003","0.6003"
"26522","0.55","0.55","0.55"
"26524","1.1831","1.1831","1.1831"
"26527","0.6189","0.6189","0.6189"
"26528","0.623","0.623","0.623"
"26538","0.4513","0.4513","0.4513"
"26545","0.7555","0.7555","0.7555"
"26550","1.2632","1.2632","1.2632"
"26551","1.2632","1.2632","1.2632"
"26558","0.634","0.634","0.634"
"26559","0.634","0.634","0.634"
"26560","0.9555","0.9555","0.9555"
"26568","0.9862","0.9862","0.9862"
"26570","0.3735","0.3735","0.3735"
"26574","0.491","0.491","0.491"
"26576","0.8905","0.8905","0.8905"
"26577","0.8905","0.8905","0.8905"
"26578","0.4858","0.4858","0.4858"
"26583","0.7973","0.7973","0.7973"
"26588","0.383","0.383","0.383"
"26594","0.6402","0.6402","0.6402"
"26596","0.5832","0.5832","0.5832"
"26600","0.3531","0.3531","0.3531"
"26604","0.1288","0.1288","0.1288"
"26605","0.1288","0.1288","0.1288"
"26608","0.9209","0.9209","0.9209"
"26610","1.1329","1.1329","1.1329"
"26611","1.1329","1.1329","1.1329"
"26613","0.7536","0.7536","0.7536"
"26616","0.7123","0.7123","0.7123"
"26618","0.6965","0.6965","0.6965"
"26620","0.1584","0.1584","0.1584"
"26624","0.6111","0.6111","0.6111"
"26634","0.7199","0.7199","0.7199"
"26635","0.7199","0.7199","0.7199"
"26646","0.6384","0.6384","0.6384"
"26648","0.2347","0.2347","0.2347"
"26649","0.2347","0.2347","0.2347"
"26651","0.5208","0.5208","0.5208"
"26654","0.5159","0.5159","0.5159"
"26668","0.9079","0.9079","0.9079"
"26670","0.383","0.383","0.383"
"26676","1.302","1.302","1.302"
"26684","1.312","1.312","1.312"
"26685","1.312","1.312","1.312"
"26687","0.5187","0.5187","0.5187"
"26688","0.5231","0.5231","0.5231"
"26691","0.5326","0.5326","0.5326"
"26692","0.548","0.548","0.548"
"26694","0.1881","0.1881","0.1881"
"26696","0.7295","0.7295","0.7295"
"26698","0.8094","0.8094","0.8094"
"26708","0.7528","0.7528","0.7528"
"26710","0.3407","0.3407","0.3407"
"26711","0.3407","0.3407","0.3407"
"26713","0.9565","0.9565","0.9565"
"26715","0.2546","0.2546","0.2546"
"26716","1.4216","1.4216","1.4216"
"26718","0.1317","0.1317","0.1317"
"26720","0.3149","0.3149","0.3149"
"26722","0.7069","0.7069","0.7069"
"26724","0.7816","0.7816","0.7816"
"26727","0.2183","0.2183","0.2183"
"26728","0.6532","0.6532","0.6532"
"26730","0.3621","0.3621","0.3621"
"26737","0.4497","0.4497","0.4497"
"26738","0.2971","0.2971","0.2971"
"26739","0.2971","0.2971","0.2971"
"26740","0.4617","0.4617","0.4617"
"26741","0.4617","0.4617","0.4617"
