"Step","breezy-bee-11 - train/loss","breezy-bee-11 - train/loss__MIN","breezy-bee-11 - train/loss__MAX"
"35210","0.2075","0.2075","0.2075"
"35211","0.2075","0.2075","0.2075"
"35213","0.9654","0.9654","0.9654"
"35214","1.2767","1.2767","1.2767"
"35215","1.2767","1.2767","1.2767"
"35217","0.3275","0.3275","0.3275"
"35223","0.2954","0.2954","0.2954"
"35224","0.727","0.727","0.727"
"35226","0.0774","0.0774","0.0774"
"35229","0.5224","0.5224","0.5224"
"35239","0.5364","0.5364","0.5364"
"35242","0.4834","0.4834","0.4834"
"35248","0.0689","0.0689","0.0689"
"35261","0.721","0.721","0.721"
"35262","1.2531","1.2531","1.2531"
"35268","0.8705","0.8705","0.8705"
"35269","0.8705","0.8705","0.8705"
"35270","0.1313","0.1313","0.1313"
"35273","0.6993","0.6993","0.6993"
"35276","0.8638","0.8638","0.8638"
"35299","0.752","0.752","0.752"
"35306","0.1584","0.1584","0.1584"
"35311","0.782","0.782","0.782"
"35321","0.0448","0.0448","0.0448"
"35324","0.3779","0.3779","0.3779"
"35325","0.3779","0.3779","0.3779"
"35329","1.0743","1.0743","1.0743"
"35330","0.5533","0.5533","0.5533"
"35331","0.5533","0.5533","0.5533"
"35333","0.8887","0.8887","0.8887"
"35334","0.4897","0.4897","0.4897"
"35336","0.5667","0.5667","0.5667"
"35341","0.0834","0.0834","0.0834"
"35345","0.7254","0.7254","0.7254"
"35347","0.2687","0.2687","0.2687"
"35358","0.9931","0.9931","0.9931"
"35362","0.204","0.204","0.204"
"35372","0.3717","0.3717","0.3717"
"35373","0.3717","0.3717","0.3717"
"35374","0.3215","0.3215","0.3215"
"35377","0.651","0.651","0.651"
"35378","0.2931","0.2931","0.2931"
"35385","0.0726","0.0726","0.0726"
"35388","1.3958","1.3958","1.3958"
"35394","0.3781","0.3781","0.3781"
"35397","0.3065","0.3065","0.3065"
"35400","0.4214","0.4214","0.4214"
"35402","0.5579","0.5579","0.5579"
"35406","0.9129","0.9129","0.9129"
"35410","0.2903","0.2903","0.2903"
"35417","0.4695","0.4695","0.4695"
"35421","0.3442","0.3442","0.3442"
"35423","0.5097","0.5097","0.5097"
"35431","0.1483","0.1483","0.1483"
"35441","0.4443","0.4443","0.4443"
"35444","0.7433","0.7433","0.7433"
"35452","0.3842","0.3842","0.3842"
"35457","0.1711","0.1711","0.1711"
"35462","0.4219","0.4219","0.4219"
"35464","0.5719","0.5719","0.5719"
"35466","0.8168","0.8168","0.8168"
"35468","0.1354","0.1354","0.1354"
"35471","0.7931","0.7931","0.7931"
"35478","1.5089","1.5089","1.5089"
"35479","1.5089","1.5089","1.5089"
"35481","2.2498","2.2498","2.2498"
"35483","0.5191","0.5191","0.5191"
"35489","0.1395","0.1395","0.1395"
"35493","0.3011","0.3011","0.3011"
"35496","0.5546","0.5546","0.5546"
"35506","0.5177","0.5177","0.5177"
"35508","0.2842","0.2842","0.2842"
"35509","0.2842","0.2842","0.2842"
"35515","0.8483","0.8483","0.8483"
"35516","0.0447","0.0447","0.0447"
"35523","0.9929","0.9929","0.9929"
"35526","1.5754","1.5754","1.5754"
"35527","1.5754","1.5754","1.5754"
"35529","0.2117","0.2117","0.2117"
"35531","0.9383","0.9383","0.9383"
"35540","0.1549","0.1549","0.1549"
"35550","0.5489","0.5489","0.5489"
"35556","0.2554","0.2554","0.2554"
"35558","0.9228","0.9228","0.9228"
"35559","0.9228","0.9228","0.9228"
"35564","0.3418","0.3418","0.3418"
"35567","0.0527","0.0527","0.0527"
"35569","0.1533","0.1533","0.1533"
"35573","1.1894","1.1894","1.1894"
"35575","0.8191","0.8191","0.8191"
"35577","0.3879","0.3879","0.3879"
"35579","0.4757","0.4757","0.4757"
"35581","1.3733","1.3733","1.3733"
"35585","0.6796","0.6796","0.6796"
"35586","1.5669","1.5669","1.5669"
"35588","0.1519","0.1519","0.1519"
"35590","0.273","0.273","0.273"
"35594","0.2308","0.2308","0.2308"
"35595","0.2308","0.2308","0.2308"
"35598","0.6284","0.6284","0.6284"
"35601","0.1639","0.1639","0.1639"
"35611","0.5274","0.5274","0.5274"
"35612","0.362","0.362","0.362"
"35617","0.2778","0.2778","0.2778"
"35619","0.5301","0.5301","0.5301"
"35623","0.102","0.102","0.102"
"35626","1.1832","1.1832","1.1832"
"35632","0.4568","0.4568","0.4568"
"35634","1.0441","1.0441","1.0441"
"35646","0.0766","0.0766","0.0766"
"35648","0.1042","0.1042","0.1042"
"35650","0.5304","0.5304","0.5304"
"35651","0.5304","0.5304","0.5304"
"35653","1.1693","1.1693","1.1693"
"35659","0.4561","0.4561","0.4561"
"35663","1.0255","1.0255","1.0255"
"35666","1.0738","1.0738","1.0738"
"35677","1.5009","1.5009","1.5009"
"35684","0.8044","0.8044","0.8044"
"35690","1.1224","1.1224","1.1224"
"35697","1.2796","1.2796","1.2796"
"35702","0.9659","0.9659","0.9659"
"35703","0.9659","0.9659","0.9659"
"35707","0.801","0.801","0.801"
"35709","1.0091","1.0091","1.0091"
"35725","0.8295","0.8295","0.8295"
"35739","1.2455","1.2455","1.2455"
"35740","0.6594","0.6594","0.6594"
"35743","1.3844","1.3844","1.3844"
"35744","0.3995","0.3995","0.3995"
"35746","0.3297","0.3297","0.3297"
"35750","0.5176","0.5176","0.5176"
"35757","0.2801","0.2801","0.2801"
"35760","0.3039","0.3039","0.3039"
"35766","0.1409","0.1409","0.1409"
"35770","0.6682","0.6682","0.6682"
"35773","0.8995","0.8995","0.8995"
"35776","0.636","0.636","0.636"
"35785","0.8056","0.8056","0.8056"
"35786","0.9834","0.9834","0.9834"
"35788","1.563","1.563","1.563"
"35789","1.563","1.563","1.563"
"35793","0.5982","0.5982","0.5982"
"35794","0.3757","0.3757","0.3757"
"35795","0.3757","0.3757","0.3757"
"35796","0.2716","0.2716","0.2716"
"35800","0.9531","0.9531","0.9531"
"35801","0.9531","0.9531","0.9531"
"35804","0.5079","0.5079","0.5079"
"35807","0.9509","0.9509","0.9509"
"35808","0.4035","0.4035","0.4035"
"35810","0.4291","0.4291","0.4291"
"35811","0.4291","0.4291","0.4291"
"35815","0.6831","0.6831","0.6831"
"35821","0.3896","0.3896","0.3896"
"35837","1.4629","1.4629","1.4629"
"35848","1.4146","1.4146","1.4146"
"35849","1.4146","1.4146","1.4146"
"35853","0.5039","0.5039","0.5039"
"35854","0.8906","0.8906","0.8906"
"35856","0.437","0.437","0.437"
"35860","0.0934","0.0934","0.0934"
"35865","0.8807","0.8807","0.8807"
"35872","0.4829","0.4829","0.4829"
"35876","0.6649","0.6649","0.6649"
"35881","0.5414","0.5414","0.5414"
"35883","0.4944","0.4944","0.4944"
"35888","0.6306","0.6306","0.6306"
"35889","0.6306","0.6306","0.6306"
"35893","0.0889","0.0889","0.0889"
"35895","0.6373","0.6373","0.6373"
"35896","0.6584","0.6584","0.6584"
"35904","0.6386","0.6386","0.6386"
"35905","0.6386","0.6386","0.6386"
"35906","0.2814","0.2814","0.2814"
"35911","0.2256","0.2256","0.2256"
"35915","0.7921","0.7921","0.7921"
"35919","1.3845","1.3845","1.3845"
"35927","0.1284","0.1284","0.1284"
"35932","0.5086","0.5086","0.5086"
"35934","0.3525","0.3525","0.3525"
"35941","0.8156","0.8156","0.8156"
"35944","0.2451","0.2451","0.2451"
"35945","0.2451","0.2451","0.2451"
"35948","0.9333","0.9333","0.9333"
"35951","0.4787","0.4787","0.4787"
"35956","0.6215","0.6215","0.6215"
"35957","0.6215","0.6215","0.6215"
"35960","0.1266","0.1266","0.1266"
"35961","0.1266","0.1266","0.1266"
"35970","0.1472","0.1472","0.1472"
"35972","0.4863","0.4863","0.4863"
"35987","1.2252","1.2252","1.2252"
"35990","0.5522","0.5522","0.5522"
"35991","0.5522","0.5522","0.5522"
"35999","0.2793","0.2793","0.2793"
"36006","0.2059","0.2059","0.2059"
"36009","0.2062","0.2062","0.2062"
"36011","0.1425","0.1425","0.1425"
"36016","0.1134","0.1134","0.1134"
"36021","0.0629","0.0629","0.0629"
"36022","0.6768","0.6768","0.6768"
"36025","0.0771","0.0771","0.0771"
"36026","1.3264","1.3264","1.3264"
"36027","1.3264","1.3264","1.3264"
"36032","0.833","0.833","0.833"
"36040","0.355","0.355","0.355"
"36048","0.8946","0.8946","0.8946"
"36050","1.9235","1.9235","1.9235"
"36051","1.9235","1.9235","1.9235"
"36052","1.4795","1.4795","1.4795"
"36054","0.6101","0.6101","0.6101"
"36058","0.1346","0.1346","0.1346"
"36061","1.3043","1.3043","1.3043"
"36062","0.4393","0.4393","0.4393"
"36074","0.3702","0.3702","0.3702"
"36077","0.4929","0.4929","0.4929"
"36090","0.6908","0.6908","0.6908"
"36091","0.6908","0.6908","0.6908"
"36098","0.7218","0.7218","0.7218"
"36100","0.1101","0.1101","0.1101"
"36101","0.1101","0.1101","0.1101"
"36124","0.0806","0.0806","0.0806"
"36126","0.5958","0.5958","0.5958"
"36137","0.7127","0.7127","0.7127"
"36138","0.3137","0.3137","0.3137"
"36139","0.3137","0.3137","0.3137"
"36140","1.001","1.001","1.001"
"36147","2.0228","2.0228","2.0228"
"36149","0.8501","0.8501","0.8501"
"36155","0.1655","0.1655","0.1655"
"36156","0.6338","0.6338","0.6338"
"36158","0.4224","0.4224","0.4224"
"36164","0.076","0.076","0.076"
"36165","0.076","0.076","0.076"
"36166","1.8593","1.8593","1.8593"
"36172","1.4156","1.4156","1.4156"
"36179","0.5555","0.5555","0.5555"
"36181","0.525","0.525","0.525"
"36184","0.4932","0.4932","0.4932"
"36188","1.638","1.638","1.638"
"36190","1.1443","1.1443","1.1443"
"36191","1.1443","1.1443","1.1443"
"36197","0.9028","0.9028","0.9028"
"36200","0.1331","0.1331","0.1331"
"36208","0.273","0.273","0.273"
"36210","0.5995","0.5995","0.5995"
"36217","0.8554","0.8554","0.8554"
"36218","0.9658","0.9658","0.9658"
"36225","0.4769","0.4769","0.4769"
"36228","0.4982","0.4982","0.4982"
"36231","0.8826","0.8826","0.8826"
"36242","0.3965","0.3965","0.3965"
"36245","1.2709","1.2709","1.2709"
"36249","0.6916","0.6916","0.6916"
"36251","0.3402","0.3402","0.3402"
"36266","0.3634","0.3634","0.3634"
"36268","0.857","0.857","0.857"
"36269","0.857","0.857","0.857"
"36270","0.5782","0.5782","0.5782"
"36271","0.5782","0.5782","0.5782"
"36274","0.753","0.753","0.753"
"36276","0.6711","0.6711","0.6711"
"36279","0.4347","0.4347","0.4347"
"36280","0.3976","0.3976","0.3976"
"36281","0.3976","0.3976","0.3976"
"36282","0.2487","0.2487","0.2487"
"36287","0.4955","0.4955","0.4955"
"36290","0.457","0.457","0.457"
"36291","0.457","0.457","0.457"
"36295","0.8647","0.8647","0.8647"
"36300","1.2933","1.2933","1.2933"
"36301","1.2933","1.2933","1.2933"
"36305","0.0847","0.0847","0.0847"
"36310","0.5229","0.5229","0.5229"
"36314","0.5943","0.5943","0.5943"
"36318","0.8957","0.8957","0.8957"
"36320","0.1072","0.1072","0.1072"
"36321","0.1072","0.1072","0.1072"
"36323","1.1636","1.1636","1.1636"
"36329","0.1814","0.1814","0.1814"
"36332","0.2121","0.2121","0.2121"
"36335","0.2955","0.2955","0.2955"
"36339","0.4502","0.4502","0.4502"
"36340","1.0025","1.0025","1.0025"
"36342","0.6876","0.6876","0.6876"
"36346","0.8312","0.8312","0.8312"
"36347","0.8312","0.8312","0.8312"
"36355","0.2356","0.2356","0.2356"
"36360","1.1645","1.1645","1.1645"
"36362","0.574","0.574","0.574"
"36365","0.2686","0.2686","0.2686"
"36367","1.5338","1.5338","1.5338"
"36370","1.7156","1.7156","1.7156"
"36371","1.7156","1.7156","1.7156"
"36373","0.7682","0.7682","0.7682"
"36376","0.5208","0.5208","0.5208"
"36378","0.4969","0.4969","0.4969"
"36379","0.4969","0.4969","0.4969"
"36382","0.3817","0.3817","0.3817"
"36384","0.6774","0.6774","0.6774"
"36386","1.9134","1.9134","1.9134"
"36392","1.4778","1.4778","1.4778"
"36394","0.5598","0.5598","0.5598"
"36398","0.0693","0.0693","0.0693"
"36400","0.213","0.213","0.213"
"36405","0.6159","0.6159","0.6159"
"36411","0.5687","0.5687","0.5687"
"36413","0.3835","0.3835","0.3835"
"36418","1.2741","1.2741","1.2741"
"36420","0.906","0.906","0.906"
"36421","0.906","0.906","0.906"
"36424","0.9335","0.9335","0.9335"
"36425","0.9335","0.9335","0.9335"
"36427","0.4588","0.4588","0.4588"
"36436","1.4266","1.4266","1.4266"
"36437","1.4266","1.4266","1.4266"
"36442","0.3347","0.3347","0.3347"
"36444","0.3493","0.3493","0.3493"
"36445","0.3493","0.3493","0.3493"
"36449","0.3889","0.3889","0.3889"
"36450","0.9848","0.9848","0.9848"
"36453","0.3869","0.3869","0.3869"
"36455","0.7717","0.7717","0.7717"
"36459","0.4447","0.4447","0.4447"
"36460","0.8173","0.8173","0.8173"
"36463","0.9502","0.9502","0.9502"
"36466","0.6057","0.6057","0.6057"
"36467","0.6057","0.6057","0.6057"
"36469","0.8606","0.8606","0.8606"
"36471","0.6161","0.6161","0.6161"
"36476","0.1661","0.1661","0.1661"
"36478","0.2751","0.2751","0.2751"
"36482","0.1024","0.1024","0.1024"
"36484","0.7843","0.7843","0.7843"
"36488","0.7718","0.7718","0.7718"
"36490","0.8005","0.8005","0.8005"
"36492","0.3604","0.3604","0.3604"
"36501","1.4655","1.4655","1.4655"
"36502","0.2352","0.2352","0.2352"
"36503","0.2352","0.2352","0.2352"
"36509","0.2533","0.2533","0.2533"
"36515","1.1282","1.1282","1.1282"
"36516","0.2064","0.2064","0.2064"
"36524","0.8525","0.8525","0.8525"
"36525","0.8525","0.8525","0.8525"
"36530","0.8043","0.8043","0.8043"
"36535","0.4972","0.4972","0.4972"
"36542","0.5981","0.5981","0.5981"
"36548","0.0669","0.0669","0.0669"
"36549","0.0669","0.0669","0.0669"
"36555","0.7357","0.7357","0.7357"
"36556","0.4041","0.4041","0.4041"
"36560","0.1096","0.1096","0.1096"
"36563","0.8116","0.8116","0.8116"
"36565","1.3472","1.3472","1.3472"
"36569","1.686","1.686","1.686"
"36571","1.4069","1.4069","1.4069"
"36577","0.4117","0.4117","0.4117"
"36589","0.2024","0.2024","0.2024"
"36599","0.761","0.761","0.761"
"36600","1.1838","1.1838","1.1838"
"36601","1.1838","1.1838","1.1838"
"36606","0.0828","0.0828","0.0828"
"36614","0.2266","0.2266","0.2266"
"36616","0.3217","0.3217","0.3217"
"36619","0.3435","0.3435","0.3435"
"36625","1.5472","1.5472","1.5472"
"36634","0.1807","0.1807","0.1807"
"36636","1.6853","1.6853","1.6853"
"36641","1.8464","1.8464","1.8464"
"36643","1.0004","1.0004","1.0004"
"36645","0.2751","0.2751","0.2751"
"36660","1.7427","1.7427","1.7427"
"36662","1.082","1.082","1.082"
"36664","0.8631","0.8631","0.8631"
"36665","0.8631","0.8631","0.8631"
"36666","0.5621","0.5621","0.5621"
"36668","0.6614","0.6614","0.6614"
"36669","0.6614","0.6614","0.6614"
"36671","0.6782","0.6782","0.6782"
"36674","0.9381","0.9381","0.9381"
"36692","0.1449","0.1449","0.1449"
"36694","0.105","0.105","0.105"
"36697","0.3146","0.3146","0.3146"
"36698","0.3983","0.3983","0.3983"
"36714","0.7971","0.7971","0.7971"
"36720","0.5185","0.5185","0.5185"
"36724","1.1187","1.1187","1.1187"
"36726","1.419","1.419","1.419"
"36733","1.569","1.569","1.569"
"36736","0.1845","0.1845","0.1845"
"36737","0.1845","0.1845","0.1845"
"36742","0.5077","0.5077","0.5077"
"36744","0.0603","0.0603","0.0603"
"36745","0.0603","0.0603","0.0603"
"36748","0.1126","0.1126","0.1126"
"36749","0.1126","0.1126","0.1126"
"36751","0.1899","0.1899","0.1899"
"36753","0.0951","0.0951","0.0951"
"36757","0.2818","0.2818","0.2818"
"36760","0.3448","0.3448","0.3448"
"36762","1.609","1.609","1.609"
"36767","0.1148","0.1148","0.1148"
"36775","0.5778","0.5778","0.5778"
"36779","0.3813","0.3813","0.3813"
"36781","0.8796","0.8796","0.8796"
"36788","0.6393","0.6393","0.6393"
"36791","1.2043","1.2043","1.2043"
"36792","0.3764","0.3764","0.3764"
"36797","0.375","0.375","0.375"
"36800","0.3318","0.3318","0.3318"
"36801","0.3318","0.3318","0.3318"
"36803","1.1741","1.1741","1.1741"
"36804","1.1761","1.1761","1.1761"
"36810","0.2521","0.2521","0.2521"
"36812","0.3787","0.3787","0.3787"
"36816","0.7151","0.7151","0.7151"
"36832","0.1075","0.1075","0.1075"
"36833","0.1075","0.1075","0.1075"
"36834","1.4066","1.4066","1.4066"
"36835","1.4066","1.4066","1.4066"
"36838","0.4821","0.4821","0.4821"
"36847","0.0458","0.0458","0.0458"
"36859","0.6805","0.6805","0.6805"
"36863","0.0804","0.0804","0.0804"
"36866","0.2005","0.2005","0.2005"
"36867","0.2005","0.2005","0.2005"
"36868","0.4943","0.4943","0.4943"
"36875","0.1725","0.1725","0.1725"
"36877","0.8153","0.8153","0.8153"
"36885","0.6666","0.6666","0.6666"
"36886","0.7977","0.7977","0.7977"
"36902","0.9685","0.9685","0.9685"
"36903","0.9685","0.9685","0.9685"
"36905","0.5152","0.5152","0.5152"
"36912","0.2084","0.2084","0.2084"
"36918","0.1638","0.1638","0.1638"
"36925","0.0783","0.0783","0.0783"
"36926","0.4442","0.4442","0.4442"
"36931","1.1251","1.1251","1.1251"
"36944","1.2111","1.2111","1.2111"
"36947","0.6204","0.6204","0.6204"
"36953","2.154","2.154","2.154"
"36954","0.2101","0.2101","0.2101"
"36956","0.2744","0.2744","0.2744"
"36969","1.2241","1.2241","1.2241"
"36972","0.0081","0.0081","0.0081"
"36977","0.1515","0.1515","0.1515"
"36980","0.4406","0.4406","0.4406"
"36982","0.8893","0.8893","0.8893"
"36984","0.7599","0.7599","0.7599"
"36985","0.7599","0.7599","0.7599"
"36995","0.9533","0.9533","0.9533"
"36997","0.4915","0.4915","0.4915"
"37008","0.1825","0.1825","0.1825"
"37009","0.1825","0.1825","0.1825"
"37010","1.0311","1.0311","1.0311"
"37014","1.171","1.171","1.171"
"37021","0.8864","0.8864","0.8864"
"37024","0.7998","0.7998","0.7998"
"37028","1.0184","1.0184","1.0184"
"37033","0.1902","0.1902","0.1902"
"37036","1.2496","1.2496","1.2496"
"37039","0.8468","0.8468","0.8468"
"37040","0.6752","0.6752","0.6752"
"37041","0.6752","0.6752","0.6752"
"37043","0.9062","0.9062","0.9062"
"37049","1.06","1.06","1.06"
"37054","1.2883","1.2883","1.2883"
"37055","1.2883","1.2883","1.2883"
"37056","0.2516","0.2516","0.2516"
"37057","0.2516","0.2516","0.2516"
"37061","0.3403","0.3403","0.3403"
"37074","0.3918","0.3918","0.3918"
"37075","0.3918","0.3918","0.3918"
"37077","0.1475","0.1475","0.1475"
"37084","0.3025","0.3025","0.3025"
"37087","0.2762","0.2762","0.2762"
"37091","0.9452","0.9452","0.9452"
"37094","0.0547","0.0547","0.0547"
"37103","1.6311","1.6311","1.6311"
"37110","0.5818","0.5818","0.5818"
"37113","0.5897","0.5897","0.5897"
"37114","0.5958","0.5958","0.5958"
"37116","1.398","1.398","1.398"
"37119","0.0478","0.0478","0.0478"
"37120","1.4892","1.4892","1.4892"
"37121","1.4892","1.4892","1.4892"
"37127","1.4969","1.4969","1.4969"
"37133","0.1184","0.1184","0.1184"
"37136","1.1025","1.1025","1.1025"
"37141","0.2719","0.2719","0.2719"
"37147","0.978","0.978","0.978"
"37150","0.7188","0.7188","0.7188"
"37152","0.6205","0.6205","0.6205"
"37153","0.6205","0.6205","0.6205"
"37157","0.0793","0.0793","0.0793"
"37160","0.3786","0.3786","0.3786"
"37162","0.4822","0.4822","0.4822"
"37163","0.4822","0.4822","0.4822"
"37164","0.2004","0.2004","0.2004"
"37165","0.2004","0.2004","0.2004"
"37195","1.4543","1.4543","1.4543"
"37197","0.2002","0.2002","0.2002"
"37199","0.195","0.195","0.195"
"37202","0.3014","0.3014","0.3014"
"37209","0.1004","0.1004","0.1004"
"37217","0.0747","0.0747","0.0747"
"37219","1.1565","1.1565","1.1565"
"37220","1.0154","1.0154","1.0154"
"37222","0.7423","0.7423","0.7423"
"37224","0.9993","0.9993","0.9993"
"37234","0.7491","0.7491","0.7491"
"37235","0.7491","0.7491","0.7491"
"37250","1.5869","1.5869","1.5869"
"37256","0.1169","0.1169","0.1169"
"37257","0.1169","0.1169","0.1169"
"37266","1.7493","1.7493","1.7493"
"37269","1.7901","1.7901","1.7901"
"37270","0.3233","0.3233","0.3233"
"37275","0.5983","0.5983","0.5983"
"37278","0.8673","0.8673","0.8673"
"37281","0.6458","0.6458","0.6458"
"37285","1.5013","1.5013","1.5013"
"37291","0.411","0.411","0.411"
"37296","0.4526","0.4526","0.4526"
"37297","0.4526","0.4526","0.4526"
"37299","0.681","0.681","0.681"
"37302","1.0074","1.0074","1.0074"
"37313","1.0093","1.0093","1.0093"
"37315","0.3721","0.3721","0.3721"
"37318","0.6687","0.6687","0.6687"
"37323","0.9226","0.9226","0.9226"
"37325","0.5976","0.5976","0.5976"
"37338","0.3825","0.3825","0.3825"
"37342","0.7395","0.7395","0.7395"
"37347","0.6883","0.6883","0.6883"
"37348","0.5221","0.5221","0.5221"
"37351","0.8996","0.8996","0.8996"
"37355","0.7842","0.7842","0.7842"
"37358","0.4335","0.4335","0.4335"
"37360","0.5166","0.5166","0.5166"
"37370","0.3763","0.3763","0.3763"
"37383","0.3268","0.3268","0.3268"
"37391","0.6501","0.6501","0.6501"
"37392","0.7426","0.7426","0.7426"
"37395","0.5187","0.5187","0.5187"
"37397","0.2782","0.2782","0.2782"
"37398","0.3573","0.3573","0.3573"
"37403","0.0629","0.0629","0.0629"
"37404","1.172","1.172","1.172"
"37416","0.7829","0.7829","0.7829"
"37425","0.7059","0.7059","0.7059"
"37432","0.1139","0.1139","0.1139"
"37433","0.1139","0.1139","0.1139"
"37435","0.6087","0.6087","0.6087"
"37452","0.2172","0.2172","0.2172"
"37454","0.2785","0.2785","0.2785"
"37458","0.6815","0.6815","0.6815"
"37464","0.4177","0.4177","0.4177"
"37465","0.4177","0.4177","0.4177"
"37467","0.4304","0.4304","0.4304"
"37471","0.7353","0.7353","0.7353"
"37476","0.8869","0.8869","0.8869"
"37480","0.0072","0.0072","0.0072"
"37482","1.144","1.144","1.144"
"37483","1.144","1.144","1.144"
"37488","1.0178","1.0178","1.0178"
"37494","1.0247","1.0247","1.0247"
"37498","0.2939","0.2939","0.2939"
"37502","0.5838","0.5838","0.5838"
"37505","0.6015","0.6015","0.6015"
"37506","0.216","0.216","0.216"
"37518","0.673","0.673","0.673"
"37524","1.1721","1.1721","1.1721"
"37534","0.302","0.302","0.302"
"37538","0.9781","0.9781","0.9781"
"37539","0.9781","0.9781","0.9781"
"37540","0.8692","0.8692","0.8692"
"37545","0.546","0.546","0.546"
"37547","0.5926","0.5926","0.5926"
"37554","0.8515","0.8515","0.8515"
"37558","0.2954","0.2954","0.2954"
"37560","0.5031","0.5031","0.5031"
"37561","0.5031","0.5031","0.5031"
"37562","0.5334","0.5334","0.5334"
"37564","0.4931","0.4931","0.4931"
"37574","0.1333","0.1333","0.1333"
"37577","0.644","0.644","0.644"
